AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4020,-10008,-3182,469,3033,-2443,6740,7568,-568,-2810,751,3593,-1608,-2232,5450,-70,298,-73,5.07,425,2157,81.9
4202,-9236,-3252,1494,2452,-2971,6366,5888,-680,-3171,1323,4832,-1644,-2420,5736,-109,333,-178,5.07,425,2157,81.9
3158,-7068,-2642,3161,809,-3917,4244,3022,-688,-4421,393,5615,-1638,-2534,5874,-184,517,-358,5.08,381,1938,82.0
2660,-5752,-2730,3809,-7,-4836,3184,152,174,-5030,-190,5383,-1762,-2246,6084,-198,606,-451,5.07,420,2132,82.0
2980,-3016,-2916,4932,-84,-6221,2740,-5594,-624,-4654,-1456,5299,-1880,-2352,6400,-247,719,-585,5.08,381,1938,82.0
3234,-464,-2818,5446,758,-6859,2510,-8218,-1858,-4368,-1863,5388,-1682,-2540,6666,-299,694,-648,5.07,430,2182,82.1
2910,3224,-2422,5782,1219,-6993,2794,-10848,-3338,-4270,-1958,4865,-1732,-2760,6560,-392,636,-776,5.07,425,2157,82.1
3748,11548,-408,4680,1226,-6991,4642,-16674,-7692,-3706,-573,4465,-1640,-2342,6468,-454,634,-907,5.08,386,1963,82.1
3914,17166,1104,3738,650,-6100,14250,-19946,-11240,-3613,-452,-285,-1648,-1896,7580,-415,634,-943,5.07,440,2232,82.2
5132,21818,1744,2348,-248,-4824,-408,-17154,-8110,-5682,5831,-5399,-1678,-1238,9634,-229,679,-1018,5.06,445,2252,82.2
6200,26618,3796,151,-104,-1649,3212,-23442,-10114,969,-1834,2036,-1940,876,12246,115,-2,-911,5.08,381,1938,82.3
6206,26758,4666,121,24,633,2294,-22842,-8540,1614,-3597,831,-2174,1160,10578,199,-428,-509,5.07,430,2182,82.3
5956,25318,5330,174,-875,2802,6558,-21128,-7624,2983,-1388,-391,-2342,738,8764,281,-689,-36,5.07,440,2232,82.3
7204,20506,5318,-179,-2607,5349,2186,-15116,-5852,4088,1539,-3264,-2424,-960,6114,294,-858,476,5.08,376,1913,82.4
7512,17068,4294,-955,-3943,6341,1502,-12124,-5290,4025,1345,-4328,-2550,-1482,5368,219,-810,695,5.07,430,2182,82.4
8636,14214,3078,-1150,-2291,6443,2474,-9902,-4688,3848,964,-5132,-2474,-2056,5332,180,-655,819,5.07,440,2232,82.4
5728,8920,1190,-2703,-7294,7061,2140,-5708,-3626,3590,783,-6011,-2282,-2540,6750,219,-211,856,5.08,371,1888,82.5
13090,3400,-2102,-448,-3773,11159,3146,-3578,-3644,3440,-466,-5769,-2308,-2866,7022,246,-209,753,5.07,430,2182,82.5
5852,3264,-2408,-3410,73,4296,4684,-276,-2870,3886,-1455,-5237,-2114,-3124,7506,186,49,326,5.08,371,1888,82.5
3252,136,-2644,-4168,-316,4323,6194,1942,-3090,4718,-2188,-4469,-2398,-2362,7568,169,-15,308,5.07,440,2232,82.6
7118,-618,-3904,-4138,1903,4757,6284,3234,-2770,4692,-428,-3373,-2346,-2274,7014,138,-22,234,5.07,430,2182,82.6
4474,-4950,-4238,-4575,1642,3646,8062,6816,-2554,4768,1198,-1837,-2164,-1994,6752,102,51,433,5.08,371,1888,82.6
5058,-7050,-4498,-4161,2779,3919,6908,8834,-2204,3592,1615,-1260,-2128,-1992,6580,62,93,544,5.07,425,2157,82.7
4706,-8004,-4422,-4211,2899,2690,6350,9820,-1138,2161,1017,-1120,-1646,-1972,6246,45,108,594,5.07,430,2182,82.7
4284,-10832,-4120,-2653,2577,599,6740,10484,-272,-739,-349,-213,-1376,-2014,6052,50,115,485,5.08,367,1863,82.8
5738,-10334,-3888,-2139,3814,-1890,6796,9426,-664,-1910,-434,1076,-1414,-2020,6110,42,111,433,5.07,425,2157,82.8
4444,-9872,-3586,-67,1550,-2636,6400,6220,-704,-2879,90,3700,-1670,-2416,5972,-3,177,50,5.08,376,1913,82.8
4430,-9318,-3252,1036,1334,-2736,6202,4874,-1546,-3062,560,4855,-1708,-2368,5926,-34,233,-118,5.07,430,2182,82.9
3982,-8156,-2942,2075,1254,-3263,5504,3988,-1770,-3535,665,5836,-1742,-2400,5934,-71,335,-269,5.07,420,2132,82.9
3340,-6026,-2862,3364,110,-4661,3730,1650,-2294,-4679,348,6458,-1946,-2514,5894,-133,444,-543,5.08,376,1913,82.9
3024,-4542,-2650,3732,-515,-5692,2904,-912,-2056,-5293,-52,6426,-1998,-2590,5932,-167,597,-663,5.07,420,2132,83.0
3522,-1570,-2544,4750,416,-6921,1688,-6718,-3726,-5590,-1271,5912,-2004,-2448,6334,-294,743,-768,5.08,376,1913,83.0
3478,2060,-1612,5552,1296,-6825,2554,-10574,-4360,-5430,-1203,5411,-1680,-2614,6508,-372,675,-773,5.07,440,2232,83.0
3632,8044,-706,5566,952,-6379,2738,-14084,-5574,-4947,-1118,4308,-1502,-2622,6422,-443,630,-811,5.06,445,2252,83.1
5700,18544,1386,2906,915,-5696,13168,-21154,-9456,-2588,191,666,-1622,-1788,7800,-481,415,-1006,5.08,376,1913,83.1
6896,23568,2096,913,178,-4464,226,-18008,-7834,-4944,8026,-2844,-1670,-1088,9782,-386,234,-966,5.07,430,2182,83.1
7840,26312,2798,-925,50,-2725,6396,-29030,-10224,-579,2743,2685,-1648,-238,11782,-234,-95,-802,5.06,425,2153,83.2
7480,26326,5026,-687,-30,1475,940,-24622,-8154,2489,-4762,2266,-1868,424,11142,-102,-742,-247,5.07,362,1835,83.2
7434,23710,6592,92,-548,3628,6480,-23430,-8546,3369,-4776,11,-2476,30,9062,-92,-1035,244,5.07,445,2256,83.2
7504,21418,6490,278,-1529,5188,5548,-18356,-6850,3354,261,-2907,-2724,-198,7916,-92,-1104,637,5.06,440,2227,83.3
8388,16030,4174,-979,-2360,6435,474,-12672,-4352,3627,1218,-4653,-2100,-960,6132,-40,-1190,1039,5.08,376,1913,83.3
6936,12790,3058,-1746,-2304,6638,2166,-10334,-4456,3495,732,-5272,-2146,-1532,5758,6,-1053,1019,5.07,430,2182,83.4
6126,9138,2004,-2857,-3012,6835,2160,-7238,-3312,2933,1150,-6556,-2338,-1770,5740,68,-733,996,5.07,425,2157,83.4
17776,4766,-3754,-4070,414,4190,1952,-4084,-2934,3573,-2314,-5654,-2328,-2614,6708,144,-401,1067,5.08,381,1938,83.4
522,528,880,-2869,-5329,8214,4622,-1432,-3380,3970,-111,-5485,-2130,-2420,7302,63,-410,996,5.06,440,2227,83.5
2890,-2420,-2960,-4229,-327,2666,4010,2066,-3276,4913,-841,-4522,-2036,-3052,7742,64,-553,727,5.08,376,1913,83.5
7338,-4982,-4172,-3478,2128,3540,4826,4446,-3062,5398,-1882,-3419,-2140,-2782,6324,47,-412,634,5.07,425,2157,83.5
5768,-5494,-3874,-3958,2782,2012,7620,7110,-3770,4760,-516,-2079,-2168,-2530,6450,41,-267,761,5.07,479,2430,83.6
4016,-8154,-4766,-3735,2240,2125,8422,10190,-3380,3703,788,-332,-1494,-2618,6234,-42,-165,696,5.08,376,1913,83.6
4762,-10060,-4694,-3595,1793,1294,7582,11464,-2478,1734,1195,854,-1162,-2506,5960,-55,-150,589,5.07,420,2132,83.6
5360,-11080,-4990,-2575,2965,-58,6800,11250,-1556,-341,1399,1342,-1168,-2286,5998,-75,-158,425,5.07,430,2182,83.7
5390,-11602,-4078,-270,3739,-2729,6306,8620,-1174,-3245,-561,1814,-1290,-1960,5908,-124,-97,272,5.08,376,1913,83.7
4548,-10404,-3344,1125,3623,-3806,6462,6410,-996,-3556,-460,3286,-1246,-2372,5688,-177,-60,8,5.07,445,2256,83.8
2878,-7110,-3294,3526,1188,-2960,5564,4192,-1890,-3963,128,5319,-1274,-2652,5866,-234,2,-285,5.08,371,1888,83.8
3394,-5554,-3030,4149,92,-3590,4416,2934,-1804,-4450,378,6057,-1458,-2992,5882,-271,72,-418,5.08,420,2137,83.8
3464,-4166,-2800,4462,-138,-4584,3680,1242,-1362,-5225,445,6042,-1594,-3116,5586,-299,211,-515,5.07,425,2157,83.9
2688,-900,-1412,5227,-293,-6165,1240,-4080,-1282,-6578,380,5509,-1484,-2864,5600,-357,460,-765,5.08,376,1913,83.9
3236,2358,-494,5641,-428,-6642,18,-8454,-1402,-6527,-701,5239,-1338,-2684,5802,-436,540,-957,5.07,425,2157,83.9
4180,6540,-58,5764,183,-6642,32,-13058,-2984,-5844,-2054,4253,-1438,-2598,6124,-523,570,-1026,5.07,406,2058,84.0
5454,15038,816,5005,81,-5106,1646,-18916,-6038,-4167,-3863,2098,-1526,-2422,6202,-618,780,-1007,5.08,386,1963,84.0
6750,20138,1694,3674,-69,-4282,-3518,-25154,-7310,-1098,-3281,8614,-1160,-2152,6772,-618,851,-1048,5.07,435,2207,84.0
7570,24814,3022,2022,548,-3491,3762,-14270,-7966,-7472,9321,-12442,-970,-1578,7702,-601,638,-1089,5.07,430,2182,84.1
7190,29444,4780,-109,-1362,498,-1238,-27672,-11876,1641,-2256,4263,-1532,-640,10338,-408,150,-920,5.08,376,1913,84.1
8430,28034,5172,-1223,-2356,2598,5714,-22150,-11898,849,-5350,-763,-1886,-70,11486,-167,-120,-806,5.06,440,2227,84.1
9146,24644,4820,-1713,-2078,3948,9278,-22094,-10334,1727,-2682,-1758,-2404,68,11820,68,-375,-388,5.06,440,2227,84.2
7714,16904,2684,-2006,-2725,5965,3868,-14772,-9086,3800,1495,-3913,-2382,-236,11392,229,-653,503,5.08,371,1888,84.2
7718,13174,1274,-1979,-2687,6369,3132,-11130,-7882,3575,2467,-5456,-1904,-36,9068,251,-906,884,5.06,435,2203,84.3
7244,9044,382,-1882,-2768,6971,3952,-8980,-6942,4121,2152,-5720,-2372,-724,6338,311,-719,1232,5.07,430,2182,84.3
7732,3864,-772,-2013,-3079,5533,3828,-4082,-4896,4317,2422,-6360,-2360,-1908,4498,406,-487,1325,5.08,371,1888,84.3
3512,-304,-3088,27,-2956,12103,3014,-584,-3968,4353,-144,-6834,-2180,-2996,4108,374,-306,1237,5.07,430,2182,84.4
6400,-3968,-3648,-2325,1263,4158,3744,4006,-1782,4756,817,-5163,-1874,-3658,6588,299,-143,1085,5.07,440,2232,84.4
4656,-6544,-3624,-3217,1934,3032,4966,7022,-1136,4933,823,-3638,-1416,-3978,6794,227,-53,905,5.07,420,2132,84.4
4238,-6706,-4312,-3378,2667,3436,5998,8844,-1716,5024,604,-2674,-1462,-3388,7318,183,-43,804,5.07,430,2182,84.5
3866,-9638,-5196,-3714,4482,1752,4696,12128,-318,3818,1532,-49,-1382,-2696,7206,144,26,594,5.08,371,1888,84.5
3702,-11290,-5456,-3217,3614,689,4566,12784,-468,2202,1344,1360,-1324,-2428,6814,129,-138,438,5.07,430,2182,84.5
3606,-12244,-5486,-1924,3602,-971,5480,12906,-284,-53,1852,2871,-1104,-2360,6440,137,-155,208,5.07,425,2157,84.6
3858,-11100,-4086,665,2535,-2489,4976,9088,-48,-2713,-154,3746,-1728,-2692,5602,132,-73,163,5.08,376,1913,84.6
4386,-8648,-3900,1839,4739,-4198,3596,7040,-316,-4401,-1365,2989,-1500,-2826,5646,138,20,196,5.07,430,2182,84.7
2024,-6276,-2492,3954,2604,-3797,4734,2886,-1872,-4877,-1301,4743,-1650,-2824,5460,112,140,-128,5.08,430,2186,84.7
2558,-4150,-2204,4558,1463,-4276,4194,912,-2206,-4877,-1016,5395,-1504,-2660,5746,99,234,-269,5.07,435,2207,84.7
1808,-1946,-1816,4508,18,-5264,2774,-1138,-2332,-5113,-527,5544,-1394,-2572,5796,74,203,-377,5.07,435,2207,84.8
1766,1916,-344,4722,-378,-6728,2062,-5838,-3948,-5444,734,5304,-1232,-2502,5992,8,381,-696,5.08,376,1913,84.8
1862,4718,2,4480,-1106,-7392,1616,-9854,-3908,-5332,753,4597,-900,-2430,6042,-19,428,-839,5.07,435,2207,84.8
3842,10510,990,3721,-741,-6541,1182,-15296,-5440,-5058,-1255,3217,-944,-2144,6702,-29,291,-963,5.08,376,1913,84.9
4512,13756,1822,3411,-332,-5496,4896,-18740,-7850,-3810,-2244,3063,-1054,-1910,6932,-51,175,-972,5.07,435,2207,84.9
5520,17896,2048,2706,-736,-4401,16208,-25318,-12844,-306,-2810,3808,-1030,-2128,6694,-124,19,-1024,5.06,445,2252,84.9
7036,23110,3444,819,-489,-2272,-2924,-27762,-10040,-1416,-2131,3960,-1378,-2082,6520,-234,-357,-957,5.08,371,1888,85.0
7498,25370,4520,-28,-1902,-254,6126,-26826,-6792,1279,-1078,1092,-1762,-2276,7130,-240,-296,-945,5.08,420,2137,85.0
9492,24326,4956,-525,-2966,1811,7368,-20460,-7722,2709,-937,1604,-2058,-2586,8248,-255,-310,-874,5.06,440,2227,85.1
11430,22184,3884,-2079,-2886,4100,6308,-16770,-5764,3267,371,-1563,-2420,-1770,11422,-166,-124,-781,5.08,376,1913,85.1
11576,18624,2124,-2906,-2015,4925,6674,-14318,-5856,3413,-1306,-2657,-3014,-52,12774,192,119,-700,5.08,425,2161,85.1
10078,14076,290,-3135,-887,5490,6970,-10596,-5510,2683,516,-4483,-2924,380,12712,515,209,-449,5.06,440,2227,85.2
8768,7612,-1052,-2655,-382,6071,5894,-6740,-4548,3022,983,-3812,-2476,-508,8474,377,-80,490,5.08,376,1913,85.2
5338,6256,-420,-3069,-4061,5922,5352,-4358,-3120,3318,343,-4201,-2182,-910,6884,343,-101,925,5.08,445,2261,85.2
11734,2782,-3312,-1599,-301,7809,4072,-2308,-2230,3197,-158,-4394,-1420,-1450,6480,403,-184,1143,5.07,430,2182,85.3
4306,140,-1604,-3341,-337,3612,4410,656,-1236,3820,644,-3942,-464,-1722,5496,308,-124,1132,5.08,376,1913,85.3
3854,-1972,-1692,-3981,1445,2782,4706,2594,-1572,4075,936,-4087,-1668,-1798,4548,296,-239,1246,5.08,430,2186,85.3
7426,-4178,-2928,-4228,3085,1965,4804,5072,-1358,4171,1900,-3133,-1198,-2828,4844,234,16,1017,5.07,430,2182,85.4
3456,-7006,-3126,-3652,2612,2026,4314,8016,-2086,2816,1420,-1437,-1218,-2740,6724,94,76,817,5.08,376,1913,85.4
4680,-7944,-4272,-2651,4272,2091,5040,9146,-2648,1621,833,-272,-1194,-2744,7456,57,-26,637,5.06,401,2029,85.5
3282,-9482,-3926,-1213,4650,11,5172,9192,-2364,-700,879,1881,-814,-2692,7056,28,-152,230,5.08,396,2012,85.5
2742,-9150,-3560,-11,2000,-464,5188,8120,-2010,-1931,829,2720,-1550,-2276,6666,51,-124,162,5.06,445,2252,85.5
4014,-8406,-2642,886,1900,-1906,4648,6630,-1632,-2975,689,3245,-1624,-2638,6072,53,-166,65,5.07,435,2207,85.6
2882,-6370,-2086,2644,1464,-2423,4336,3576,-1204,-3997,99,4622,-1752,-2784,5610,8,48,-158,5.08,371,1888,85.6
3494,-5696,-1896,3189,393,-2960,4404,2386,-674,-4434,681,4501,-1352,-2784,5708,-5,129,-298,5.06,440,2227,85.6
3266,-3724,-1282,4291,242,-3667,2284,-318,-2208,-5035,134,4626,-946,-2824,5722,-83,180,-495,5.08,371,1888,85.7
2098,-2614,-690,4335,-1019,-4700,2692,-1742,-2568,-5508,-53,4440,-950,-2590,5820,-124,292,-590,5.08,420,2137,85.7
2524,-954,-4,4690,-2087,-5324,2058,-4682,-2712,-6597,152,4004,-794,-2360,6240,-159,255,-705,5.06,425,2153,85.7
3978,3162,-210,4816,-1979,-6595,1550,-12386,-4204,-5964,-1505,3508,-742,-1982,6524,-170,256,-876,5.08,376,1913,85.8
5046,6356,252,4932,-1173,-6390,2956,-15188,-6350,-5130,-1991,2280,-784,-1758,6700,-132,215,-914,5.06,435,2203,85.8
5540,11254,740,4558,-777,-6007,5128,-18684,-7384,-3758,-1915,3197,-1108,-1698,6550,-119,128,-959,5.07,430,2182,85.8
7496,19180,566,3696,-691,-3950,-16878,-22446,-9848,3303,-26517,6690,-1894,-1566,6210,-214,149,-866,5.08,376,1913,85.9
8824,24862,750,2458,-1397,-2209,30716,-16818,-15846,-1791,-8125,-1516,-1704,-1490,6730,-270,178,-783,5.07,435,2207,85.9
9516,27620,1598,1255,-2341,-7,7772,-23078,-6876,-3167,3967,-1015,-1656,-1352,8132,-277,92,-634,5.07,425,2157,85.9
11858,27522,2520,-1056,-1776,2869,268,-26124,-8994,4006,8484,-1150,-1684,-1186,10864,-199,-93,-485,5.08,376,1913,86.0
11010,24744,3834,-2428,-2666,4616,-8072,-30548,2616,4499,9316,-5121,-1742,-1252,11928,-94,-221,-408,5.07,430,2182,86.0
12414,24088,3862,-3565,-2919,5526,3266,-10440,-20746,-122,5863,-1790,-2402,-394,12022,71,-244,-253,5.08,425,2161,86.1
7034,13676,1108,-2465,-277,6214,6254,-1864,-6050,8327,-7783,-2582,-2604,808,9560,414,-218,249,5.08,367,1863,86.1
-6998,6562,1524,-2124,-6190,9343,9960,-6474,-5402,2000,140,-4499,-2904,108,7430,479,-81,779,5.07,425,2157,86.1
19014,6922,-4924,-2465,-185,5991,4896,-7152,-3300,3070,137,-5206,-2632,-976,6298,382,29,1187,5.07,435,2207,86.2
3236,3004,-720,-3427,-462,3192,3890,-1124,-2982,4226,2466,-4278,-2200,-1860,5004,258,103,1621,5.08,376,1913,86.2
3842,28,-1044,-3517,-2,4775,4244,610,-2496,5364,1866,-4027,-532,-2464,5196,251,323,1429,5.06,430,2178,86.2
5086,-2998,-2446,-4859,2650,2338,3718,4380,-2368,4910,2034,-3918,-1176,-2896,5862,276,190,1285,5.08,376,1913,86.3
2020,-4692,-2586,-4592,1256,3372,4462,6402,-2258,3997,1688,-3810,-1730,-3116,7036,218,101,1260,5.07,430,2182,86.3
5506,-6124,-3616,-4575,3714,1500,4856,8002,-3248,3629,700,-2593,-1260,-2824,6946,161,113,1128,5.07,430,2182,86.3
3396,-8318,-4026,-3208,4809,921,5288,9380,-1658,2358,1158,-63,-998,-2648,7320,154,-40,869,5.08,376,1913,86.4
4386,-8746,-4472,-2375,3131,-163,6024,9418,-1204,1404,1728,1623,-1304,-2524,7000,179,-1,725,5.06,430,2178,86.4
4218,-8538,-4346,-874,1648,-2082,5404,7454,126,-870,2030,2931,-1344,-2452,6212,260,-121,545,5.08,386,1963,86.5
4022,-7786,-3864,379,572,-1836,4886,6450,264,-2012,1560,3200,-1388,-2562,5660,295,-68,396,5.07,450,2281,86.5
4830,-6654,-3272,895,736,-2762,3876,4594,-166,-2731,856,3608,-1404,-2766,5386,278,52,215,5.06,445,2252,86.5
4300,-5666,-3034,2628,2221,-2672,3904,3142,-1086,-4209,-752,3931,-1404,-2546,5534,242,209,-31,5.08,406,2062,86.6
3398,-4876,-3006,3458,988,-3035,4308,2102,-1654,-5324,-956,3966,-1362,-2714,5694,236,367,-162,5.07,425,2157,86.6
3618,-3114,-1906,3811,-1504,-4808,3976,-2084,-2646,-7423,-231,3384,-1158,-2594,5632,192,487,-450,5.08,376,1913,86.6
3912,-982,-992,4009,-1302,-5665,3204,-6368,-3516,-8129,-45,2634,-1212,-2346,5666,172,478,-572,5.06,430,2178,86.7
3802,1508,300,4290,-206,-6205,2556,-10516,-4110,-7960,-416,2277,-1064,-2260,5452,145,594,-697,5.07,420,2132,86.7
3810,8754,1276,3941,595,-6165,4608,-15214,-6970,-5704,-1560,1634,-1370,-1960,5640,29,477,-907,5.08,396,2012,86.8
4582,13488,2264,3231,351,-5829,8766,-17902,-9566,-5081,1433,89,-1644,-1684,5866,-34,555,-1040,5.08,425,2161,86.8
4986,18218,3082,2679,426,-4904,4246,-17758,-9344,-3715,6318,609,-1802,-1500,6188,-73,612,-1097,5.07,425,2157,86.8
4958,26772,4276,1208,-1022,-1969,-1164,-23364,-9100,1492,-1957,4820,-816,-1208,8476,-77,309,-1334,5.08,376,1913,86.9
6526,28994,4520,46,-1343,476,4728,-24888,-8674,2274,-4439,2445,-1422,-274,10144,-46,-32,-1295,5.06,440,2227,86.9
7412,28442,5484,-196,-1336,2384,9082,-22646,-7174,3674,-1852,-472,-2758,-206,11534,26,-298,-1053,5.07,420,2132,86.9
8298,23388,4196,-808,-3509,5421,3030,-19204,-6942,4803,667,-1972,-3920,502,12108,158,-386,-387,5.08,371,1888,87.0
9502,19464,2202,-1058,-3645,6529,3924,-14748,-7368,4535,-294,-3537,-3686,950,12188,420,-311,-14,5.07,425,2157,87.0
8650,14786,1260,-1397,-2892,6477,5116,-12374,-7244,4089,-2006,-3681,-2848,1258,10406,607,-343,222,5.07,430,2182,87.0
-2018,6572,1094,-1208,-6520,8717,5044,-7932,-5500,3037,-4208,-5275,-2852,-382,6400,448,-365,1251,5.08,376,1913,87.1
12996,10676,-2444,-3797,-1552,2084,6594,-5988,-4812,3056,-1243,-5646,-2054,-1140,6720,320,-233,1515,5.06,435,2203,87.1
-1378,2240,-492,-1256,-6745,10216,5418,-3814,-3804,3915,-194,-6182,-964,-1714,4818,162,-343,1652,5.07,430,2182,87.1
2106,-1518,-2152,-3691,803,3734,5220,1824,-2468,5823,1176,-5472,-1228,-2504,5368,113,-357,1483,5.08,376,1913,87.2
6628,-4960,-2798,-4244,2010,2679,7150,4760,-1854,5310,1991,-5479,-726,-2980,6312,134,-433,1247,5.07,435,2207,87.2
3204,-5406,-2792,-3890,2271,4031,4722,7884,-2268,4769,1283,-4917,-1616,-2760,6128,193,-235,1059,5.07,435,2207,87.2
3946,-7578,-4386,-4317,2231,2704,5868,10962,-3592,2880,1423,-3112,-1188,-2438,7296,196,-105,590,5.08,371,1888,87.3
4822,-9134,-4964,-4341,3876,1394,6128,11824,-3200,2356,1658,-1105,-998,-2532,6890,143,-183,328,5.07,425,2157,87.3
2572,-11378,-5966,-2843,3370,-1042,5260,11834,-2052,-30,1595,1512,-1792,-2120,5526,59,-87,-52,5.08,371,1888,87.4
3296,-11224,-4934,-1762,2504,-2692,5376,10746,-1024,-1752,1634,2147,-1600,-2244,5462,93,113,-85,5.08,425,2161,87.4
3996,-10340,-3888,224,1929,-2634,4768,8470,-438,-2964,1105,2894,-1574,-2416,5802,136,42,-259,5.07,435,2207,87.4
3428,-7072,-3116,2785,754,-2527,4326,5232,-1076,-4390,256,4319,-1592,-2388,5916,141,210,-506,5.08,371,1888,87.5
3644,-5444,-2844,3616,860,-2940,4218,3584,-1802,-4890,-26,5010,-1456,-2464,5840,109,405,-613,5.07,499,2529,87.5
3096,-4112,-2748,3971,912,-3844,3946,1632,-2776,-5435,395,5420,-1222,-2278,5936,37,440,-699,5.07,420,2132,87.5
2942,-1818,-2142,3792,23,-5518,3050,-2942,-2814,-6368,941,5338,-876,-1922,5980,-92,558,-942,5.08,381,1938,87.6
2932,-266,-1714,3640,470,-6642,2472,-6052,-2770,-6722,1066,4800,-1122,-1560,5804,-177,558,-1049,5.06,445,2252,87.6
2776,4442,-904,3915,1195,-7038,1564,-12642,-4322,-6479,-24,3560,-1280,-1656,6108,-297,454,-1155,5.07,371,1885,87.7
2866,8972,538,3968,1199,-6956,2160,-15852,-5840,-5261,-1859,2888,-1022,-1892,6380,-383,397,-1278,5.07,430,2182,87.7
4102,13274,1406,3548,697,-6388,3796,-18342,-8008,-4033,-3330,1417,-1080,-1672,7004,-478,268,-1302,5.06,435,2203,87.7
6176,22556,3420,2711,558,-4022,13782,-17608,-11490,-5416,3491,-10353,-1114,-1320,8346,-582,-61,-1202,5.08,371,1888,87.8
6318,27174,5230,1433,-476,-2129,-1880,-28616,-10546,-1361,1406,1616,-1282,-906,9464,-512,-271,-1175,5.08,430,2186,87.8
7314,28944,5898,95,-1966,22,5402,-24224,-8352,2673,-3372,2090,-2492,-378,11094,-456,-543,-1057,5.07,430,2182,87.8
10836,25100,5640,-573,-1477,3507,6182,-19306,-6352,4133,-624,1204,-3706,326,12104,-313,-642,-524,5.08,376,1913,87.9
9880,22238,5050,-730,-2230,4573,6934,-16618,-6164,4556,-683,-689,-3516,940,12392,-84,-681,-250,5.06,445,2252,87.9
10720,18726,2944,-1370,-3327,5387,5634,-12662,-6602,3935,1637,-2636,-3756,876,10656,150,-543,-5,5.06,425,2153,87.9
8974,12128,642,-1928,-3235,5947,5198,-9408,-5214,3444,-557,-2619,-3018,426,7266,267,-507,788,5.08,376,1913,88.0
-4042,6402,3370,-1673,-5255,7935,5872,-6876,-3790,3139,-320,-3799,-2854,-756,6096,234,-175,1194,5.07,430,2182,88.0
15574,15056,-2852,-5519,-1702,-99,4982,-5532,-2542,3724,-1135,-3913,-1818,-954,6506,105,-19,1497,5.07,425,2157,88.0
4778,3712,-1692,-3710,949,4233,4356,-1864,-1950,4949,584,-5204,-382,-1854,5446,-65,-121,1908,5.07,381,1934,88.1
1982,-342,-1184,-5033,1959,3565,4820,1412,-1162,5521,779,-4543,-304,-2656,5102,-90,-287,1712,5.07,425,2157,88.1
4848,-3048,-2446,-5930,1229,1896,5470,4390,-1618,5235,360,-4128,-74,-3194,5672,-49,-435,1468,5.07,425,2157,88.1
1506,-6816,-3546,-4480,1835,3611,5984,8672,-2754,3447,103,-3574,-1250,-2314,5806,79,-343,1070,5.08,381,1938,88.2
4634,-8524,-4718,-3802,4284,2195,6986,10948,-2664,2110,878,-2299,-1066,-2338,6880,107,-443,754,5.07,435,2207,88.2
1832,-10818,-5476,-1679,5302,1361,6978,11844,-2690,-71,1299,583,-1618,-2600,7206,69,-399,313,5.08,376,1913,88.3
2152,-11410,-6078,-719,4723,178,5670,11094,-1776,-1556,1117,1219,-1968,-2534,6354,67,-217,138,5.08,420,2137,88.3
2424,-10482,-6546,-80,2467,-1833,5704,9544,-898,-2907,1024,2632,-1798,-2392,6236,84,-137,127,5.07,430,2182,88.3
3722,-9392,-4536,2350,1051,-2309,5344,6448,-1592,-4633,-191,3802,-1446,-2670,5970,67,-11,-171,5.08,381,1938,88.4
3452,-7420,-3690,3204,1050,-3685,4990,4940,-1852,-5434,-882,4398,-1594,-2410,6158,55,65,-349,5.08,425,2161,88.4
3528,-6164,-3244,4284,952,-3512,4168,2742,-2532,-6048,-943,4952,-1512,-2084,5654,14,151,-398,5.07,425,2157,88.4
2776,-2652,-1688,4939,417,-4769,2936,-3752,-2282,-6553,-243,5047,-1446,-2080,5192,-95,292,-342,5.07,381,1934,88.5
2180,-150,158,4864,-460,-5765,1616,-7016,-1456,-6587,577,4587,-1210,-1878,5218,-156,491,-454,5.07,430,2182,88.5
2022,5518,1556,4654,-590,-6635,240,-12972,-3108,-6320,600,3846,-568,-1890,5432,-226,620,-760,5.08,376,1913,88.6
1456,8084,2426,4851,-1130,-6406,1730,-17310,-5920,-4830,-1074,2807,-1026,-2206,5392,-278,669,-872,5.07,425,2157,88.6
2830,13042,2726,4545,-213,-6322,3034,-18340,-8100,-4571,579,269,-962,-2534,4774,-364,437,-1007,5.06,435,2203,88.6
3786,19188,3408,4103,-370,-4296,2358,-18230,-9998,-1118,4604,2669,-808,-1770,6788,-521,546,-1221,5.08,381,1938,88.7
5220,24074,3098,3270,-702,-2467,-1968,-20714,-9710,516,-455,4234,-990,-886,8250,-505,726,-1357,5.07,440,2232,88.7
6434,28774,3206,1663,-2188,-196,2864,-21724,-9636,1157,-4062,1780,-784,-104,11230,-446,196,-1309,5.07,425,2157,88.7
9832,29136,3430,-2085,-3481,1599,7486,-20408,-7856,2539,-1848,-434,-2764,750,12528,-279,-649,-849,5.08,376,1913,88.8
10702,23832,3474,-2842,-3250,2959,5158,-18444,-7454,3687,-24,-210,-3622,1036,12784,-115,-744,-347,5.06,440,2227,88.8
9732,19708,2592,-2824,-3217,3834,4466,-15322,-7730,3952,440,-2046,-3322,1328,11952,63,-763,161,5.06,459,2326,88.8
