AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
5486,-6024,-8694,1379,241,2463,8476,8144,-5332,-303,369,-1705,-960,-1540,5900,-187,-19,727,5.07,1080,5480,210.4
4662,-4186,-7636,2764,1368,470,7460,5638,-5046,-2441,2829,1631,-788,-1616,6418,-165,146,445,5.08,968,4919,210.6
4640,-3198,-6976,2928,1521,-734,7486,4030,-4338,-3077,2062,3062,-844,-1518,6670,-119,181,229,5.07,1090,5530,210.6
4432,-2078,-6720,2418,2460,-3298,6582,1614,-3888,-3908,180,5342,-1160,-1518,6798,14,225,-109,5.08,958,4869,210.7
4094,-2126,-6602,2400,2986,-4508,6538,672,-4104,-4450,90,5439,-1258,-1796,6620,60,307,-293,5.08,1075,5466,210.8
3870,-1246,-6054,2597,3570,-5437,4740,-692,-3994,-4901,2039,5831,-1342,-1594,6752,95,378,-560,5.07,1090,5530,210.9
3176,642,-5628,2592,4241,-7185,4700,-2300,-3760,-5323,3582,6122,-1602,-1342,6708,130,455,-798,5.08,963,4894,211.0
2900,1134,-5310,2754,4541,-7568,4410,-1892,-3994,-5849,4124,5679,-1526,-1356,6646,125,496,-840,5.08,963,4894,211.1
1940,2338,-4544,3385,4902,-8370,2296,-3506,-3380,-6000,3327,6847,-1736,-1376,6530,117,559,-905,5.06,1124,5692,211.2
1222,3892,-3002,3459,4925,-8611,2482,-3688,-1838,-5704,3172,6684,-1058,-1194,7220,122,655,-937,5.06,1119,5667,211.3
938,8026,620,3098,4069,-8272,200,-7342,-1792,-5989,2901,6834,-1154,-58,10928,265,669,-1047,5.08,958,4869,211.4
1086,9764,-280,3200,3840,-7989,270,-9348,-3396,-6415,3433,6858,-1176,762,10528,287,575,-954,5.08,1100,5590,211.5
526,12034,-1122,2419,3464,-7826,570,-12916,-5024,-7319,4117,3937,-1310,1196,9094,176,51,-470,5.07,1095,5554,211.5
-610,15616,3430,749,2644,-6443,548,-17704,-3842,-4091,-263,1081,-1404,792,6886,169,-158,199,5.08,987,5018,211.7
-528,19916,4472,127,1887,-4583,2348,-19676,-4536,-2607,-2373,1733,-690,114,6420,122,-175,304,5.08,1095,5565,211.7
-286,22000,5262,-971,365,-2722,1732,-19472,-1584,-913,2798,-401,-220,-484,6224,10,-488,399,5.07,1090,5530,211.8
22,20774,4744,-1441,-2432,740,-600,-20416,-5890,1340,-8089,-2259,-1204,-586,5526,-139,-767,706,5.08,958,4869,211.9
664,18616,5222,-935,-4305,3140,3214,-19566,-6656,3406,-5271,-1356,-1486,-698,5734,-169,-682,949,5.07,1090,5530,212.0
1362,19158,3634,-1150,-3529,4633,3742,-15872,-5936,4212,-1104,-4649,-1000,-1242,7104,-226,-775,968,5.06,1139,5766,212.1
2878,15742,1886,-2311,-5642,7088,4788,-14352,-5204,5495,4430,-6483,-866,-1874,8448,-284,-792,611,5.08,958,4869,212.2
2464,12998,1114,-2640,-6235,8790,3284,-13890,-5852,6888,952,-5569,-1390,-1464,8304,-298,-957,658,5.07,1109,5629,212.3
2306,11316,-2158,-2933,-9182,9072,2314,-10400,-5338,7412,-2779,-6473,-1832,-1118,8498,-265,-760,585,5.07,1105,5604,212.4
4838,6008,-3606,-2232,-5106,9353,2356,-5028,-4752,6501,-6567,-10058,-2220,-1166,8700,-125,-401,447,5.08,948,4820,212.5
2948,5116,-5908,-1974,-6044,9665,6238,-4874,-4644,7002,-4748,-8665,-2444,-492,8318,20,-23,205,5.08,1105,5615,212.6
3506,3522,-6560,-1538,-4319,9624,3352,-1268,-5152,7326,-3733,-6839,-2500,102,8726,222,200,201,5.07,1100,5579,212.6
3368,-50,-9252,-599,-2773,9766,6730,2344,-5900,6506,1192,-7448,-2370,90,8440,440,279,390,5.08,963,4894,212.8
4268,-2314,-10098,-559,-1110,9439,6614,3978,-6760,5601,1552,-6790,-2052,-522,7636,358,266,533,5.06,1105,5593,212.8
4802,-3974,-11168,-129,-188,8665,6992,5996,-7264,5217,1393,-3484,-1090,-1334,6918,194,262,564,5.07,1105,5604,212.9
3908,-6234,-9042,849,-414,6789,7354,11998,-8596,1852,330,-927,-704,-1790,6066,-84,95,594,5.08,973,4944,213.0
4066,-6656,-8206,1536,449,5716,5602,11122,-6222,-250,-2202,-188,-990,-1582,5676,-202,61,669,5.06,1109,5618,213.1
3952,-7296,-7648,1955,1554,3265,8962,8242,-5882,-3563,2262,-1055,-606,-1538,6330,-275,119,652,5.08,968,4919,213.2
3880,-8124,-7384,2200,1780,1245,7238,5306,-4924,-3553,3404,1721,-458,-1562,6574,-216,140,510,5.08,1075,5466,213.3
3740,-7360,-7070,2571,1847,-636,6608,5094,-4054,-3679,2450,2488,-528,-1756,7038,-109,167,154,5.07,1075,5455,213.4
3598,-4712,-5388,2361,2386,-3751,6298,4882,-3440,-5184,2807,4076,-1060,-1482,7456,36,269,-440,5.08,982,4994,213.5
3366,-4262,-4900,2186,2572,-5320,5818,2626,-3160,-5458,2935,5839,-1548,-968,7268,101,320,-556,5.08,1061,5391,213.6
3292,-3354,-4878,2206,2780,-6579,5994,2934,-2754,-6234,3247,4895,-1586,-874,7222,116,333,-628,5.07,1105,5604,213.7
3164,-1260,-5372,2436,3413,-8447,4524,344,-3634,-7357,3645,6357,-1632,-998,7058,129,422,-758,5.08,968,4919,213.8
2976,108,-4980,2496,3971,-9257,2854,-1448,-3700,-8225,3897,6984,-1718,-1004,6992,150,474,-803,5.07,1080,5480,213.8
1930,1444,-4416,2285,4374,-10110,1600,-4772,-2700,-8475,3277,5978,-1814,-1050,6940,150,467,-782,5.07,1100,5579,213.9
1210,3838,-4254,1843,4975,-11077,398,-9342,344,-5418,574,7018,-1670,-1016,6780,134,524,-698,5.08,968,4919,214.0
1012,5404,-3198,1570,5501,-11261,1012,-9496,-1064,-4841,1677,6861,-1594,-1344,6760,130,639,-769,5.07,1080,5480,214.1
408,8186,-1222,817,5524,-10723,2218,-8446,-1886,-5038,3478,5924,-1136,-966,7112,167,645,-837,5.07,1114,5654,214.2
642,10222,1508,208,5366,-9442,3012,-6480,-4540,-5245,2233,3643,-416,-66,10102,311,692,-1038,5.08,948,4820,214.3
806,10444,1032,688,5221,-8906,1656,-8962,-5628,-5981,777,2822,-1498,820,10182,358,396,-999,5.07,1090,5530,214.4
-542,15764,3114,1766,3879,-6162,6698,-16962,-6558,-5096,1424,3992,-1824,1044,8126,231,-125,-181,5.08,968,4919,214.5
-34,20366,5058,291,1754,-4210,-6528,-13114,-7434,-4392,-4904,-1994,-1224,542,7266,163,-230,-6,5.06,1129,5717,214.6
18,21578,5996,-1598,105,-2786,5620,-16862,-6958,-4527,-4830,-2655,-1174,-132,6872,51,-379,246,5.07,1100,5579,214.7
2482,16614,7256,-1146,678,127,3044,-18776,-6254,2290,-2378,-542,-1082,-376,5620,-208,-800,794,5.08,982,4994,214.8
280,16256,5082,-287,-5751,3261,3726,-16058,-5498,4521,-1902,-2145,-1972,646,5972,-239,-939,1241,5.08,1070,5441,214.9
3898,17250,6168,34,-2392,3097,4144,-14180,-5868,4579,-663,-4029,-1574,-1702,4886,-262,-868,457,5.06,1305,6608,215.0
3184,16754,2416,-1221,-5963,6209,3918,-12914,-5566,4705,2841,-5121,-1174,-1478,7482,-217,-775,918,5.08,953,4845,215.1
2916,16738,838,-2714,-7099,6158,3998,-12680,-5126,5363,133,-5309,-1500,-1884,9302,-198,-917,710,5.07,1114,5654,215.2
3712,13210,-122,-3011,-7995,8508,5102,-11680,-5594,6113,-145,-4861,-2346,-1756,8580,-191,-835,586,5.06,1114,5643,215.2
2950,10040,-2438,-3272,-7520,9491,5616,-9998,-4908,7013,-2420,-8044,-2460,-1630,7716,-260,-501,481,5.08,963,4894,215.4
3514,9272,-3608,-3396,-6057,9804,4802,-7988,-4804,7718,-2598,-8478,-2774,-872,7634,-174,-161,184,5.08,1090,5540,215.4
2656,7000,-4190,-3366,-5497,9977,4652,-5444,-4414,8676,-2257,-7740,-2698,-246,7742,-44,96,69,5.07,1119,5678,215.5
2760,3970,-5640,-4022,-3625,9338,4644,-880,-4678,8917,-1617,-6774,-2142,272,7746,122,285,-45,5.08,953,4845,215.6
2776,2250,-6462,-4283,-2692,9274,5344,1258,-4618,8326,-260,-4740,-1884,80,7502,184,364,27,5.08,1056,5366,215.7
2876,728,-6550,-4181,-2836,9132,5530,3114,-5058,7390,-1188,-4554,-1436,-576,7136,140,393,91,5.07,1090,5530,215.8
3794,-4224,-7920,-3918,-2541,8198,7416,8726,-6132,6103,-2740,-2513,-954,-1222,6680,-11,348,442,5.08,958,4869,215.9
4692,-8516,-9658,-3088,-1069,6732,7948,11462,-5906,4668,-863,-1627,-734,-1612,6740,-130,238,544,5.07,1124,5703,216.0
4948,-10980,-10432,-1406,-13,5116,7974,12198,-6436,1847,814,-1014,-400,-1862,6026,-221,202,592,5.06,1124,5692,216.1
4840,-10196,-9232,1760,652,2125,8798,10684,-5758,-964,1093,1554,-758,-1962,6342,-244,304,206,5.08,963,4894,216.2
5018,-8174,-7990,2718,971,880,8132,8902,-5064,-2762,618,1316,-1048,-1716,6426,-198,285,11,5.07,1075,5455,216.3
4774,-6420,-6310,2829,1169,-355,7706,6276,-4078,-4034,693,1830,-1020,-1554,6408,-142,399,-143,5.07,1095,5554,216.3
5290,-4040,-4954,1230,2223,-3165,6528,3338,-3220,-4807,1797,3807,-1344,-1222,6830,-54,517,-500,5.07,978,4959,216.4
5348,-4406,-5170,924,3279,-4423,7020,2434,-2824,-5040,2782,4314,-1288,-1162,6806,-26,516,-720,5.07,1100,5579,216.5
4922,-3546,-4638,1649,3938,-6522,6012,1218,-3178,-5873,3293,5170,-1536,-1112,7016,80,605,-869,5.08,948,4820,216.6
4570,-1754,-4450,2181,4085,-7157,5018,-398,-4106,-6521,3340,5859,-1718,-1096,6964,119,601,-880,5.07,1085,5505,216.7
3472,-420,-3748,2645,4452,-8282,3362,-2026,-4670,-7036,2991,7239,-1626,-1226,6978,143,575,-906,5.06,1114,5643,216.8
2870,1576,-3268,2927,4352,-8831,2792,-1034,-3544,-7191,3397,7086,-1144,-912,8244,178,686,-950,5.08,992,5043,216.9
2736,2694,-3020,2704,4636,-9613,1242,-4790,-2648,-7396,2688,8916,-1862,106,10340,267,598,-863,5.08,1065,5416,217.0
2238,4348,-1908,2646,5569,-10131,598,-4708,-2234,-7436,1922,8597,-1718,572,9680,274,528,-813,5.07,1109,5629,217.1
54,8196,622,2857,5987,-10136,-666,-10888,-3790,-8823,3024,4437,-1250,1142,8540,231,337,-188,5.08,963,4894,217.2
356,10176,1238,2115,5979,-9563,-248,-12716,-4200,-8352,2297,2055,-1294,1136,8130,232,174,136,5.08,1070,5441,217.3
578,10390,1478,1296,6391,-9689,894,-13560,-3790,-5369,1174,3068,-932,660,6728,178,-61,298,5.07,1085,5505,217.3
-1220,11988,4726,1991,5470,-7962,1888,-14728,-4762,-3504,-806,2513,-1046,-524,4922,-5,-371,719,5.08,958,4869,217.5
-1834,18342,5980,1250,3246,-5330,2512,-15620,-4674,-2670,702,1696,-924,-820,4944,-78,-340,809,5.07,1109,5629,217.5
-1686,21510,6914,-606,33,-3517,2860,-19136,-5232,-1563,2610,949,-884,-900,5592,-157,-369,862,5.07,1109,5629,217.6
-684,17760,6990,-1096,-3188,-421,-4696,-12864,-7048,-1921,-9490,-10298,-1446,-1046,7284,-385,-720,1005,5.08,953,4845,217.7
2040,14264,7170,348,-3300,1920,4754,-18308,-7154,2561,-7838,-636,-1540,-1098,8464,-487,-1105,1014,5.07,1095,5554,217.8
894,14392,6476,2724,-3126,3904,5470,-13868,-7692,4616,-3754,-2940,-1892,-2796,9226,-536,-1106,878,5.07,1144,5802,217.9
3282,19126,3860,-25,-5218,4181,4794,-13836,-6590,4265,3402,-6757,-1872,-1604,8068,-396,-522,585,5.08,973,4944,218.0
3032,18328,3052,-1517,-6086,5659,4968,-14282,-5966,5418,3453,-6073,-2192,-1026,8922,-365,-860,454,5.07,1114,5654,218.1
4978,15860,1000,-2962,-7061,7215,4988,-13146,-5608,6823,-479,-5686,-2166,-728,8370,-164,-496,443,5.07,1080,5480,218.2
4244,11986,-1236,-3075,-7537,8666,6092,-9590,-5178,8624,-2485,-6104,-2096,4,8214,73,-156,316,5.08,963,4894,218.3
4958,8796,-1836,-2828,-6341,9102,5934,-7650,-4480,8899,-1207,-7130,-2144,-130,7922,147,-122,202,5.08,1075,5466,218.4
3690,7114,-2386,-2532,-5709,9853,4876,-4544,-4546,9182,-574,-7064,-2138,-362,7346,165,55,165,5.05,1251,6323,218.5
3892,4420,-3302,-2774,-4379,9052,4806,-896,-4976,8929,-2133,-6031,-1772,-1466,6950,-15,55,508,5.08,963,4894,218.6
4502,2064,-4016,-2696,-2030,9303,5698,1590,-4940,8382,-1695,-4686,-1336,-1934,6582,-175,54,598,5.07,1095,5554,218.6
3506,1006,-4904,-3046,-2941,8968,4978,4802,-4416,7139,-1982,-4482,-970,-2200,6400,-331,123,617,5.06,1149,5816,218.7
3908,-3352,-6564,-3320,-2670,7924,6132,8398,-4948,3869,-1686,-4682,-280,-1690,6502,-442,53,347,5.08,963,4894,218.8
3580,-5532,-6912,-2814,-2004,6952,6642,8668,-3994,2990,-375,-4009,-464,-1598,6402,-401,22,216,5.07,1114,5654,218.9
4346,-5682,-7354,-2746,-1183,5157,5830,8458,-3898,2556,-433,-2316,-850,-1376,6290,-351,110,29,5.07,1105,5604,219.0
4336,-8422,-9068,-1773,-79,2651,8024,11198,-4884,79,-799,-448,-1082,-1152,6798,-202,270,-206,5.08,953,4845,219.1
5048,-10220,-10166,163,418,1305,8794,11838,-4412,-1748,-615,1788,-1076,-1208,7050,-98,345,-380,5.07,1075,5455,219.2
4688,-9760,-9584,2544,919,109,9508,11600,-4316,-4290,-108,2514,-1128,-1330,7188,15,364,-549,5.07,1119,5678,219.3
4560,-4430,-6542,4054,2714,-2031,7540,6732,-4212,-7621,1240,4400,-1424,-1418,6934,136,421,-819,5.08,978,4969,219.4
4006,-2152,-5890,3448,3100,-3944,6272,3782,-3654,-8265,2070,4798,-1672,-1364,6584,147,501,-906,5.07,1095,5554,219.5
4572,-2712,-5564,3270,3564,-6703,5216,1110,-4032,-7894,2119,6959,-1834,-1106,6764,81,599,-827,5.08,953,4845,219.6
4280,-2068,-5386,3914,3714,-7810,5546,438,-4188,-7656,2347,6933,-1636,-1136,6996,69,578,-822,5.08,1070,5441,219.7
4000,-376,-4682,4364,4089,-8693,3258,-2032,-4914,-7691,1633,8536,-1546,-1318,6764,93,604,-861,5.07,1085,5505,219.7
3140,2284,-3256,4022,5135,-9760,3372,-2562,-4822,-6775,1919,7256,-1000,-940,9046,246,728,-1042,5.08,992,5043,219.9
2204,4222,-1686,3401,5497,-10101,1370,-3902,-3782,-7015,1173,9819,-1206,-222,11160,357,532,-1160,5.07,1105,5604,219.9
910,6162,472,3201,5813,-10387,1532,-6568,-3428,-6155,703,8457,-1960,542,8764,383,411,-960,5.08,1080,5491,220.0
-456,9284,3126,3081,5161,-9766,-942,-12472,-4206,-7043,2235,4254,-1294,806,7626,361,329,-246,5.08,953,4845,220.1
-526,10012,3354,2385,4905,-9734,892,-14514,-3432,-5930,1273,586,-1180,448,7508,349,222,-8,5.08,1075,5466,220.2
-1008,12270,3452,1833,4643,-9287,766,-13220,-3628,-2444,-218,2050,-1192,82,6472,285,-27,147,5.07,1095,5554,220.3
-2426,19856,5596,-218,1649,-6607,2226,-13920,-7278,-1688,255,3941,-1388,-228,4870,222,-105,449,5.08,958,4869,220.4
-1968,21652,6698,-1588,-732,-4319,1132,-13434,-10304,-2981,2375,194,-1060,-436,5094,160,-114,664,5.07,1178,5976,220.5
-1734,20246,7204,-1568,-2342,-2244,11686,-21730,-11110,-1388,5090,-970,-1168,-490,5898,81,-337,850,5.07,1109,5629,220.6
1046,18062,6072,977,-5602,1488,2984,-23674,-8430,2116,-7365,-1645,-888,-956,7336,-21,-817,690,5.08,963,4894,220.7
2554,17194,5178,1647,-5062,5329,4556,-16686,-8586,3769,-4460,-2728,-1406,-1190,7770,-57,-976,614,5.07,1075,5455,220.8
2984,20410,4030,744,-4550,5358,5474,-13490,-6858,5080,53,-5043,-1592,-1426,7846,-117,-957,365,5.06,1168,5915,220.8
3970,15492,1818,-2921,-5835,5660,4050,-11920,-5270,5755,4600,-6909,-2026,-786,6480,-177,-711,810,5.08,963,4894,221.0
3860,12876,990,-3937,-6013,5442,3152,-11302,-4614,6988,1978,-6227,-2558,526,8768,-29,-818,297,5.06,1119,5667,221.1
5946,9062,-794,-4029,-7642,7282,3840,-8992,-3970,8258,-1033,-5639,-1696,-328,8182,150,-654,441,5.07,1100,5579,221.1
3600,7506,-3560,-3054,-7373,8397,5958,-4032,-4314,8759,-1824,-6395,-2482,-448,8354,323,-300,180,5.08,963,4894,221.2
5120,5400,-4300,-3210,-6130,8583,6024,-1470,-4490,8211,-1830,-7024,-2532,-766,8568,403,-87,133,5.06,1119,5667,221.3
4342,4028,-5080,-2927,-4873,8778,6788,-330,-4748,7959,-1289,-6180,-2762,-1168,8016,380,-43,201,5.06,1109,5618,221.4
4340,336,-6642,-2860,-3895,6957,6670,4196,-4496,6653,-963,-3631,-2536,-880,7622,235,169,545,5.08,953,4845,221.5
5230,-3148,-7348,-1440,-3923,6964,6692,6502,-4876,5529,-2397,-3946,-1704,-942,7280,106,207,588,5.07,1085,5505,221.6
5264,-3448,-7876,571,-2672,6264,6996,7312,-3708,2953,-1727,-3942,-720,-914,6368,-1,214,430,5.08,963,4894,221.7
5748,-3252,-6666,565,-2118,5694,6474,7060,-3410,1855,-677,-3125,-896,-884,6232,7,219,368,5.08,1085,5515,221.8
5074,-3330,-7034,88,-1308,4374,6532,7608,-3898,1131,43,-994,-1046,-826,5836,24,256,309,5.07,1139,5778,221.9
5680,-6728,-8910,984,456,1726,8368,10396,-4920,-2013,1570,861,-860,-1260,5738,47,299,241,5.08,958,4869,222.0
5726,-7044,-8938,1894,1359,222,7388,8828,-5384,-3420,1133,2526,-858,-1382,5816,78,334,53,5.06,1134,5742,222.1
5038,-5010,-6352,2404,2338,-2177,7420,4950,-4536,-5265,-651,2706,-1264,-1456,6686,183,441,-247,5.08,953,4845,222.2
4706,-3136,-5228,2144,3164,-3515,6916,3708,-4208,-5610,-128,3549,-1464,-1434,7038,234,467,-446,5.06,1124,5692,222.2
4540,-2940,-5214,1735,3831,-4887,6912,2502,-3972,-5328,961,4595,-1510,-1492,7070,265,504,-622,5.06,1119,5667,222.3
3902,-2390,-5040,2055,4565,-6893,6294,1290,-3530,-4660,1509,6182,-1674,-1362,6920,261,601,-923,5.08,968,4919,222.4
3382,-1160,-4656,2421,4948,-7859,5668,1310,-3696,-5043,1751,6511,-1590,-1096,6816,241,694,-1050,5.07,1134,5753,222.5
2870,376,-4130,2641,5279,-8610,4450,-466,-3654,-5183,1751,7433,-878,-576,8070,256,762,-1179,5.06,1129,5717,222.6
2288,1676,-3730,3028,5431,-9581,3768,-1186,-3366,-5452,1483,8843,-1902,652,9822,356,624,-1166,5.08,958,4869,222.7
1278,3218,-2630,3550,5550,-9839,2022,-4484,-4256,-6188,1422,9002,-1846,2004,8942,321,207,-786,5.08,1075,5466,222.8
152,5578,-1278,4301,5493,-9448,724,-9784,-4540,-6011,1788,6349,-1492,1132,7746,293,435,-398,5.07,1105,5604,222.9
-432,10532,1148,4676,5864,-8735,1072,-13480,-1728,-4516,3066,3636,-904,394,7512,181,156,54,5.08,997,5068,223.0
-916,12936,2710,3823,5499,-8393,1042,-11838,-388,-2445,-176,2210,-972,276,7034,119,-150,309,5.07,1095,5554,223.1
-1426,14854,4082,2809,4246,-7348,3772,-9332,-2004,-1905,-1055,2591,-1162,140,5710,43,-239,575,5.07,1085,5505,223.1
-1156,21092,4788,290,817,-4073,2424,-12186,-7448,-3432,1045,2193,-1466,-330,5558,-113,-237,955,5.08,958,4869,223.3
-44,20922,5596,-1044,-1547,-2601,-168,-15540,-7096,-5325,3261,472,-1150,-798,6236,-257,-460,962,5.07,1095,5554,223.3
2450,19146,6376,-1510,-403,-1656,10512,-18840,-6976,-3542,301,-11683,-1504,-1122,6804,-391,-603,957,5.07,1124,5703,223.4
844,18866,5460,111,-1984,1185,4608,-18530,-7468,3872,-6160,1959,-1328,-1554,8214,-471,-889,589,5.08,958,4869,223.5
1786,16696,5962,-346,-3633,2202,4100,-12194,-6260,4435,-4257,-1906,-2218,-1652,7736,-416,-615,694,5.07,1105,5604,223.6
2846,17056,4324,-625,-5619,4421,5502,-13448,-5708,3645,-785,-4824,-1602,-1142,8196,-358,-543,370,5.07,1090,5530,223.7
3440,13094,2170,-2057,-6940,6195,4022,-13230,-4554,5189,4029,-4852,-2070,-244,8994,-149,-557,131,5.08,968,4919,223.8
2046,11866,354,-1986,-7483,7154,4276,-12710,-4628,6616,-15,-3565,-2164,-336,8650,-36,-469,178,5.06,1134,5742,223.9
3080,9344,-724,-2204,-7763,6750,4706,-10092,-4834,7531,-3374,-3970,-2130,-280,8450,45,-212,25,5.07,1100,5579,224.0
2960,6646,-3152,-1277,-7346,7558,5492,-5418,-4372,7287,-5024,-6624,-1636,-202,7994,116,-67,-16,5.08,953,4845,224.1
3304,5400,-3798,-1436,-6453,7247,5688,-4296,-4474,7332,-3850,-6327,-1794,-346,7734,80,-66,149,5.07,1095,5554,224.2
3582,5102,-4856,-2182,-5087,6988,5552,-1708,-4594,7795,-2742,-5372,-1706,-740,6984,-16,-52,373,5.07,1100,5579,224.3
3654,3536,-5926,-4426,-4113,6200,6340,2438,-5992,7109,-2849,-4326,-1322,-1126,6550,-197,66,518,5.08,973,4944,224.4
3940,1272,-6188,-4725,-3596,5755,6536,2738,-5982,6268,-2501,-4046,-900,-1264,6400,-290,36,541,5.08,1100,5590,224.5
3788,-350,-6094,-4210,-2966,5649,6060,3116,-5690,5301,-2299,-4537,-618,-1318,6036,-350,10,462,5.07,1095,5554,224.5
4058,-1806,-7806,-3363,-2831,4060,5600,4944,-6242,3857,-3583,-3681,-758,-1240,6214,-337,123,158,5.08,973,4944,224.6
4982,-3568,-8674,-2401,-2285,3575,8090,7176,-7392,2516,-2168,-2203,-1012,-1118,6754,-256,170,-41,5.06,1129,5717,224.7
5422,-5342,-10020,615,-1512,2553,8578,8568,-8288,-1223,900,-49,-1246,-882,7288,-7,190,-275,5.08,963,4894,224.8
5760,-5060,-9932,2341,-582,1933,8750,7754,-7110,-2886,1109,417,-1296,-980,7228,111,204,-370,5.08,1100,5590,224.9
5446,-3648,-9032,3419,-204,810,8086,6374,-7418,-4459,503,2185,-1260,-936,7128,174,253,-503,5.07,1080,5480,225.0
5388,-1178,-7574,3932,1673,-1350,7682,3656,-6900,-6600,556,3885,-1272,-982,7364,202,272,-704,5.08,963,4894,225.1
5316,-192,-7510,3204,2426,-2984,7522,2610,-7260,-7355,2096,4097,-1160,-892,7400,189,270,-731,5.08,1085,5515,225.2
5360,-946,-7572,2688,2971,-4488,7004,1354,-7142,-7628,3337,4543,-538,-696,8112,200,238,-797,5.07,1109,5629,225.3
5210,-174,-6944,2851,3664,-6441,5300,-668,-5976,-7062,2919,6229,-1310,18,9072,232,20,-747,5.08,963,4894,225.4
4744,616,-6418,2867,4025,-7385,4552,-1590,-5880,-6502,2803,6947,-1440,346,7870,179,-110,-524,5.07,1114,5654,225.5
3480,2290,-5696,3307,4781,-8402,2628,-2762,-6344,-6137,3914,7386,-1440,-40,6808,120,-42,-222,5.08,982,4994,225.6
3030,3376,-5104,3276,5596,-8772,2470,-3284,-6190,-6122,4400,7396,-1286,434,6886,62,-193,-38,5.08,1080,5491,225.7
2122,3958,-4554,3159,6543,-9035,232,-6346,-3646,-5931,4028,6579,-1002,-466,6102,7,-27,-187,5.07,1090,5530,225.7
568,8050,-868,2489,6753,-8570,-1016,-11266,492,-4517,3010,3265,-1114,-804,6562,-47,-77,-124,5.08,973,4944,225.8
-264,10394,1344,2155,6304,-7826,2048,-10674,-668,-3912,1781,3047,-644,-1110,7026,-40,-60,-92,5.07,1119,5678,225.9
70,12606,2454,1612,5460,-6609,1516,-11954,-2338,-2931,1837,2846,-640,-890,6722,-38,18,-195,5.07,1105,5604,226.0
-272,15780,3620,778,3729,-4171,3840,-14736,-4810,-2947,1877,1652,-1332,-536,6550,-148,-30,-257,5.08,958,4869,226.1
-818,18298,4848,226,2439,-2202,7370,-19430,-6530,-2574,3653,2492,-1502,-674,7132,-262,-248,-138,5.07,1095,5554,226.2
-1302,19684,5996,-545,688,-528,-2702,-13226,-5112,-4954,-5321,-9283,-1520,-900,7428,-360,-279,-65,5.06,1129,5717,226.3
1504,17972,6870,-887,-701,2668,6592,-18154,-5628,2656,-5541,-882,-1596,-708,8032,-316,-381,-48,5.08,982,4994,226.4
628,17270,6258,-1439,-4287,2625,5324,-12968,-5136,3661,-4020,-2783,-2108,-742,8058,-259,-355,48,5.07,1114,5654,226.5
2278,15542,5106,-1494,-3164,3370,5362,-11920,-5556,2878,1187,-4892,-1712,-312,7814,-164,-320,65,5.06,1134,5742,226.6
2164,13988,2716,-2207,-4818,5056,4508,-12364,-4366,5829,4220,-3652,-1246,-210,8518,-11,-142,-70,5.07,1090,5530,226.7
2250,12512,1260,-2773,-5868,5818,4128,-11012,-5144,6534,1121,-2902,-1634,-246,8000,100,-150,-52,5.06,1134,5742,226.8
3676,11272,-426,-3783,-6996,5861,4306,-9142,-5312,7179,-2050,-3731,-1516,-712,7862,128,28,-43,5.06,1134,5742,226.9
4070,8870,-3194,-4387,-7409,6465,5484,-5836,-5302,7289,-2891,-6010,-1480,-1184,7264,115,78,-13,5.08,968,4919,227.0
4454,6824,-3994,-4719,-6777,6553,5262,-3954,-5112,7822,-1671,-5988,-1362,-1308,6822,81,133,120,5.07,1105,5604,227.1
3966,4782,-4378,-4285,-5447,6943,5304,-1848,-5250,7583,-1423,-5621,-1398,-1472,7026,16,149,144,5.06,1109,5618,227.1
3838,3414,-5184,-3904,-4389,6570,5656,-288,-5580,6747,-1352,-5547,-1460,-1292,6766,-121,95,167,5.08,963,4894,227.3
3816,3128,-5754,-3982,-3906,6283,6628,-360,-5620,6668,-623,-5019,-1442,-1168,6714,-181,139,95,5.07,1095,5554,227.3
4006,2638,-6510,-4379,-2807,6443,5712,1090,-5848,6567,-80,-4689,-1216,-1238,6976,-231,223,-24,5.07,1090,5530,227.4
3696,240,-8018,-5204,-3027,5339,5918,3256,-5282,6598,-3809,-3096,-904,-1150,7098,-225,213,-242,5.07,982,4984,227.5
3930,-926,-8186,-4862,-2357,4633,7214,7386,-6094,6403,-2467,-1764,-1130,-1138,6956,-138,308,-483,5.07,1095,5554,227.6
4204,-3098,-8904,-3959,-1661,3720,7834,9376,-5798,4844,529,-502,-1400,-884,6970,-40,364,-560,5.07,1100,5579,227.7
5360,-6914,-10326,-322,-735,2492,9790,9770,-6308,-51,1892,303,-1278,-864,6992,31,401,-521,5.08,958,4869,227.8
5984,-6542,-9872,1993,-67,1827,9482,8888,-6600,-2470,1040,1906,-1136,-954,7112,54,443,-575,5.07,1100,5579,227.9
6304,-2696,-8168,3627,1521,-176,9736,4822,-5318,-5515,448,2999,-1300,-1308,7162,121,514,-808,5.08,963,4894,228.0
6298,-848,-7280,3072,2530,-1828,8682,2668,-4784,-6280,2030,3681,-1464,-1216,7118,136,523,-881,5.08,1065,5416,228.1
6048,-458,-7200,2238,3056,-3680,7836,2070,-4726,-6481,3411,4488,-1718,-1110,7096,128,521,-898,5.07,1090,5530,228.1
